intercontact
0.0
9.350163627862554e-05
0.2797568957456755
0.31898083216456286
0.03878617875812826
0.023515661524076668
0.03221799238629533
0.04335359202119369
0.01951846657316501
0.03821545448473919
0.0064235624123422045
0.02980241627912698
0.26430575035063114
0.028003740065451147
0.031845098955898384
0.0709755337385071
0.05910238429172511
0.032518533360048084
0.022156147732585313
0.028524677753289242
0.04592488701885616
0.03345021037868161
0.0
0.052254057303145654
0.02973352033660588
0.46657316503038804
0.0
0.03349391223042056
0.13950444132772327
0.0
0.014212248714352496
0.0
0.04391460183886551
0.0
0.19214586255259467
0.0
0.020486208508648882
0.014352501168770442
0.007700527616376135
0.0
0.07452080411407198
0.08848059841047218
0.05278167367928937
0.00916316035530621
0.026460963066853648
0.028680068567866604
0.02152095995013245
0.037961664329125754
0.03705214841259721
0.0
0.02917251051893406
0.010170900212975932
0.0
0.07087424029920524
0.019915848527349223
0.0
0.0
0.0
0.0
0.01757830762038335
0.0
0.12230014025245442
0.013598644226273942
0.018790712170796312
0.015478117020894008
0.016316035530621765
0.0
0.14443197755960732
0.01656537322736479
0.00928337674480731
0.04603085553997194
0.0015895278167367853
0.02698924731182794
0.046452781673679285
0.13780271154745208
0.0
0.01965404394576904
0.056461630935684216
0.04153142322847792
0.02579086800685678
0.060542309490416064
0.046669004207573625
0.0
0.04969611968209444
0.0
0.0
0.0
0.005610098176718071
0.0
0.003038803179055624
0.02765310892940626
0.02432081450314268
0.01784712482468442
0.0
0.011930224403927058
0.049466615665774136
0.0
0.041063915047084745
0.0057971014492753555
0.023981137061202903
0.011189029141343294
0.020772946859903378
0.018589294062646082
0.01659654043945767
0.04093034128097239
0.0003740065451145358
0.07877512856474987
0.02849462365591397
0.09340813464235626
0.002992052360916303
0.0033309957924263565
0.04249389642096515
0.0
0.024170172978027114
0.032141187470780735
0.0
0.03346690709944564
0.07014960261804583
0.0317308191782245
0.0
0.07666666666666663
0.007947639083683962
0.07401589527816736
0.041608228143992516
0.0500748013090229
0.009022907900888265
0.0
0.03203015427769986
0.06474988312295465
0.028299828580333464
0.012724472678271854
0.01884317697781932
0.020508845746905813
0.0
0.009303412809724156
0.0010752688172042861
0.015133907700527598
0.0429640018700327
0.04157945840975293
0.03659654043945769
0.06942028985507244
0.026760168302945284
0.04696898862396759
0.026442262739597926
0.0
0.024310425432445062
0.05485741000467508
0.0
0.03786816269284713
0.03202431042543243
0.04698457223001403
0.06334735857877513
0.013842492243614255
0.016025141551088248
0.047904004986753936
0.025298426055789292
0.02704747333078327
0.060822814399251975
0.1982546361227988
0.003366058906030839
0.04558983948885772
0.03136979897148199
0.0
0.009949424114921992
0.03066853669939224
0.058503254576185854
0.007106124357176248
0.0
0.0
0.0
0.030113370733987826
0.022614038602818395
0.03398784478728377
0.03218793828892004
0.02449742870500233
0.0
0.0043945769050958376
0.0
0.020819697678042683
0.0
0.01687704534829358
0.12538569424964938
0.0016830294530154279
0.0
0.06720430107526883
0.0639317438055166
0.0
0.0
0.009209911173445532
0.0
0.006576281751597307
0.00916316035530621
0.07813620071684588
0.06676016830294529
0.07399875331151629
0.05347358578775128
0.02715638148667601
0.0
0.023053653438935177
0.023381252921926117
0.0
0.046692379616643284
0.0
0.033286582515194
0.0
0.0
0.036870134357786036
0.03535697588993521
0.058560074801308995
0.06663327322513858
0.06691210846189806
0.043478260869565216
0.07439808321645627
0.0
0.09027582982702198
0.08041919900264921
0.07175081813931741
0.11865357643758767
0.01184509895589839
0.03621824840268038
0.009574245135496748
0.01451400399506989
0.010285179990649835
0.013310996831333419
0.01965537968343016
0.00846351018039366
0.007774271466417308
0.01354515050167222
0.009721832632071046
0.0
0.2888265544647031
0.7118747078073867
0.0028517999064983394
0.005002337540906946
0.0
0.0
0.40362318840579714
0.21063581112669472
0.0
0.01918581652101987
0.0
0.021231550123555726
0.015708274894810637
0.02973352033660588
0.06549789621318372
0.05356241234221599
0.023690977092099098
0.06869820221853881
0.027814139525219463
0.0
0.03643187366890031
0.08478594803980498
0.04058638883323314
0.06636278634876111
0.06415381019167833
0.019985974754558187
0.025385694249649364
0.024029920523609152
0.010285179990649835
0.056038647342995164
0.0017765310892940535
0.04894518466573163
0.007480130902290783
0.036105656848994847
0.0
0.5519401589527817
0.0
0.0
0.0
0.20345956054230951
0.036941646478813366
0.034279138346459515
0.04013401901199935
0.02283076203833566
0.060329805771601
0.05606758832565284
0.04972951312362251
0.039138934931361294
0.0206237894877446
0.025170640486208498
0.007433380084151461
0.0
0.0
0.0
0.0505960729312763
0.2060776063581113
0.055010129343930174
0.0
0.06591865357643759
0.047405329593267875
0.02692847124824683
0.05513090229079007
0.004347826086956516
0.005282842449742856
0.003973819541841981
0.024322113136979885
0.03522674146797568
0.0
0.0
0.24810659186535763
0.04476390836839643
0.0
0.12454417952314166
0.0
0.052282998285803316
0.01791106344361025
0.0
0.03197755960729311
0.0
0.00217391304347825
0.004941561477325835
0.0
0.346984572230014
0.0
0.030820476858345006
0.0
0.0
0.0
0.0
0.00786972105345176
0.007835437120149594
0.04946236559139784
0.027402992052360912
