id,total
"5,11",4.0
"5,16",4.0
"5,17",4.0
"5,18",4.0
"5,19",4.0
"5,20",4.0
"5,25",4.0
"5,28",4.0
"5,29",4.0
"5,30",4.0
"5,40",4.0
"5,42",4.0
"5,43",4.0
"5,44",4.0
"5,54",4.0
"5,55",4.0
"5,56",4.0
"5,58",4.0
"5,60",4.0
"5,62",4.0
"5,66",4.0
"5,69",4.0
"5,7",4.0
"5,71",4.0
"5,79",4.0
"5,82",4.0
"5,88",4.0
"54,55",4.0
"54,56",4.0
"54,58",4.0
"54,60",4.0
"54,62",4.0
"54,66",4.0
"54,69",4.0
"54,71",4.0
"54,79",4.0
"54,82",4.0
"54,88",4.0
"55,56",4.0
"55,58",4.0
"55,60",4.0
"55,62",4.0
"55,66",4.0
"55,69",4.0
"55,71",4.0
"55,82",4.0
"55,88",4.0
"56,58",4.0
"56,60",4.0
"56,62",4.0
"56,66",4.0
"56,69",4.0
"56,71",4.0
"56,82",4.0
"56,88",4.0
"58,60",4.0
"58,62",4.0
"58,66",4.0
"58,69",4.0
"58,71",4.0
"58,79",4.0
"58,82",4.0
"58,88",4.0
"6,11",4.0
"6,17",4.0
"6,20",4.0
"6,40",4.0
"60,62",4.0
"60,66",4.0
"60,69",4.0
"60,71",4.0
"60,82",4.0
"60,88",4.0
"62,66",4.0
"62,69",4.0
"62,71",4.0
"62,82",4.0
"62,88",4.0
"63,73",2.0
"63,74",2.0
"63,78",2.0
"63,84",2.0
"66,69",4.0
"66,71",4.0
"66,79",4.0
"66,82",4.0
"66,88",4.0
"69,71",4.0
"69,79",4.0
"69,82",4.0
"69,88",4.0
"7,10",4.0
"7,11",4.0
"7,12",4.0
"7,16",4.0
"7,17",4.0
"7,18",4.0
"7,19",4.0
"7,20",4.0
"7,25",4.0
"7,28",4.0
"7,29",4.0
"7,30",4.0
"7,40",4.0
"7,42",4.0
"7,43",4.0
"7,44",4.0
"7,54",4.0
"7,55",4.0
"7,56",4.0
"7,58",4.0
"7,60",4.0
"7,62",4.0
"7,66",4.0
"7,69",4.0
"7,71",4.0
"7,79",4.0
"7,82",4.0
"7,88",4.0
"71,79",4.0
"71,82",4.0
"71,88",4.0
"73,74",2.0
"73,78",2.0
"73,84",2.0
"74,78",2.0
"74,84",2.0
"78,84",2.0
"79,87",4.0
"79,88",4.0
"82,88",4.0
"10,11",4.0
"10,16",4.0
"10,17",4.0
"10,18",4.0
"10,19",4.0
"10,20",4.0
"10,28",4.0
"10,29",4.0
"10,30",4.0
"10,40",4.0
"10,42",4.0
"10,43",4.0
"10,44",4.0
"10,54",4.0
"10,55",4.0
"10,58",4.0
"10,60",4.0
"10,62",4.0
"10,66",4.0
"10,69",4.0
"10,82",4.0
"10,88",4.0
"11,12",4.0
"11,17",4.0
"11,18",4.0
"11,19",4.0
"11,29",4.0
"11,40",4.0
"11,44",4.0
"11,54",4.0
"11,55",4.0
"11,56",4.0
"11,60",4.0
"11,66",4.0
"11,75",4.0
"11,79",4.0
"11,82",4.0
"11,88",4.0
"12,17",4.0
"12,18",4.0
"12,19",4.0
"12,20",4.0
"12,29",4.0
"12,40",4.0
"12,54",4.0
"12,56",4.0
"12,58",4.0
"12,60",4.0
"12,62",4.0
"12,66",4.0
"12,82",4.0
"12,88",4.0
"14,31",2.0
"14,33",2.0
"14,38",2.0
"14,39",2.0
"14,49",2.0
"14,63",2.0
"14,73",2.0
"14,84",2.0
"16,18",4.0
"16,19",4.0
"16,28",4.0
"16,40",4.0
"16,54",4.0
"16,56",4.0
"16,58",4.0
"16,60",4.0
"16,69",4.0
"17,18",4.0
"17,19",4.0
"17,29",4.0
"17,40",4.0
"17,44",4.0
"17,54",4.0
"17,55",4.0
"17,56",4.0
"17,58",4.0
"17,60",4.0
"17,62",4.0
"17,66",4.0
"17,69",4.0
"17,71",4.0
"17,75",4.0
"17,79",4.0
"17,82",4.0
"17,88",4.0
"18,19",4.0
"18,28",4.0
"18,29",4.0
"18,40",4.0
"18,42",4.0
"18,43",4.0
"18,44",4.0
"18,54",4.0
"18,55",4.0
"18,56",4.0
"18,58",4.0
"18,60",4.0
"18,62",4.0
"18,66",4.0
"18,69",4.0
"18,71",4.0
"18,75",4.0
"18,79",4.0
"18,82",4.0
"18,88",4.0
"19,20",4.0
"19,28",4.0
"19,29",4.0
"19,30",4.0
"19,40",4.0
"19,42",4.0
"19,43",4.0
"19,44",4.0
"19,54",4.0
"19,56",4.0
"19,58",4.0
"19,60",4.0
"19,62",4.0
"19,66",4.0
"19,69",4.0
"19,71",4.0
"19,75",4.0
"19,82",4.0
"19,88",4.0
"2,11",4.0
"2,16",4.0
"2,17",4.0
"2,18",4.0
"2,19",4.0
"2,28",4.0
"2,29",4.0
"2,30",4.0
"2,4",4.0
"2,40",4.0
"2,44",4.0
"2,5",4.0
"2,54",4.0
"2,55",4.0
"2,56",4.0
"2,58",4.0
"2,60",4.0
"2,62",4.0
"2,66",4.0
"2,69",4.0
"2,7",4.0
"2,71",4.0
"2,75",4.0
"2,82",4.0
"2,88",4.0
"20,30",4.0
"20,43",4.0
"20,54",4.0
"20,69",4.0
"26,31",2.0
"26,33",2.0
"26,38",2.0
"26,39",2.0
"26,49",2.0
"26,63",2.0
"26,73",2.0
"26,74",2.0
"26,84",2.0
"28,29",4.0
"28,30",4.0
"28,40",4.0
"28,42",4.0
"28,43",4.0
"28,44",4.0
"28,54",4.0
"28,55",4.0
"28,56",4.0
"28,58",4.0
"28,60",4.0
"28,62",4.0
"28,69",4.0
"28,71",4.0
"28,88",4.0
"29,30",4.0
"29,40",4.0
"29,43",4.0
"29,54",4.0
"29,56",4.0
"29,58",4.0
"29,60",4.0
"29,66",4.0
"29,69",4.0
"29,71",4.0
"29,75",4.0
"29,79",4.0
"29,82",4.0
"29,88",4.0
"30,40",4.0
"30,42",4.0
"30,43",4.0
"30,44",4.0
"30,54",4.0
"30,56",4.0
"30,58",4.0
"30,60",4.0
"30,62",4.0
"30,69",4.0
"30,71",4.0
"30,75",4.0
"31,33",2.0
"31,38",2.0
"31,39",2.0
"31,49",2.0
"31,63",2.0
"31,73",2.0
"31,84",2.0
"33,38",2.0
"33,39",2.0
"33,41",2.0
"33,49",2.0
"33,78",2.0
"33,84",2.0
"38,39",2.0
"38,49",2.0
"38,63",2.0
"38,73",2.0
"38,78",2.0
"38,84",2.0
"39,63",2.0
"39,73",2.0
"39,74",2.0
"39,78",2.0
"39,84",2.0
"4,11",4.0
"4,12",4.0
"4,17",4.0
"4,18",4.0
"4,19",4.0
"4,29",4.0
"4,30",4.0
"4,40",4.0
"4,44",4.0
"4,5",4.0
"4,54",4.0
"4,56",4.0
"4,58",4.0
"4,60",4.0
"4,62",4.0
"4,66",4.0
"4,69",4.0
"4,7",4.0
"4,71",4.0
"4,75",4.0
"4,79",4.0
"4,82",4.0
"4,88",4.0
"40,44",4.0
"40,54",4.0
"40,55",4.0
"40,56",4.0
"40,58",4.0
"40,60",4.0
"40,62",4.0
"40,66",4.0
"40,69",4.0
"40,71",4.0
"40,75",4.0
"40,79",4.0
"40,82",4.0
"40,88",4.0
"41,49",2.0
"42,43",4.0
"42,69",4.0
"42,71",4.0
"43,54",4.0
"43,56",4.0
"43,58",4.0
"43,60",4.0
"43,69",4.0
"43,71",4.0
"43,75",4.0
"44,54",4.0
"44,55",4.0
"44,56",4.0
"44,58",4.0
"44,60",4.0
"44,62",4.0
"44,66",4.0
"44,82",4.0
"44,88",4.0
"49,63",2.0
"49,73",2.0
"49,84",2.0
"5,10",4.0
"5,11",4.0
"5,17",4.0
"5,19",4.0
"5,20",4.0
"5,40",4.0
"5,44",4.0
"5,54",4.0
"5,55",4.0
"5,58",4.0
"5,6",4.0
"5,62",4.0
"5,66",4.0
"5,7",4.0
"5,82",4.0
"5,88",4.0
"54,55",4.0
"54,56",4.0
"54,58",4.0
"54,60",4.0
"54,62",4.0
"54,66",4.0
"54,69",4.0
"54,71",4.0
"54,82",4.0
"54,88",4.0
"55,66",4.0
"55,71",4.0
"55,75",4.0
"55,79",4.0
"56,58",4.0
"56,60",4.0
"56,62",4.0
"56,66",4.0
"56,69",4.0
"56,75",4.0
"56,79",4.0
"56,82",4.0
"56,88",4.0
"58,60",4.0
"58,62",4.0
"58,66",4.0
"58,69",4.0
"58,71",4.0
"58,75",4.0
"58,79",4.0
"58,82",4.0
"58,88",4.0
"6,10",4.0
"6,11",4.0
"6,12",4.0
"6,17",4.0
"6,19",4.0
"6,28",4.0
"6,30",4.0
"6,40",4.0
"6,44",4.0
"6,55",4.0
"6,58",4.0
"6,62",4.0
"6,66",4.0
"6,69",4.0
"6,7",4.0
"6,82",4.0
"60,62",4.0
"60,66",4.0
"60,69",4.0
"60,71",4.0
"60,75",4.0
"60,79",4.0
"60,82",4.0
"62,66",4.0
"62,71",4.0
"62,82",4.0
"62,88",4.0
"63,73",2.0
"63,78",2.0
"63,84",2.0
"66,82",4.0
"66,88",4.0
"69,71",4.0
"69,82",4.0
"7,10",4.0
"7,11",4.0
"7,12",4.0
"7,17",4.0
"7,18",4.0
"7,19",4.0
"7,29",4.0
"7,40",4.0
"7,44",4.0
"7,54",4.0
"7,55",4.0
"7,58",4.0
"7,60",4.0
"7,62",4.0
"7,66",4.0
"7,69",4.0
"7,71",4.0
"7,75",4.0
"7,79",4.0
"7,82",4.0
"7,88",4.0
"71,75",4.0
"71,79",4.0
"71,82",4.0
"71,88",4.0
"73,84",2.0
"75,79",4.0
"75,82",4.0
"79,82",4.0
"82,88",4.0
"10,19",4.0
"10,20",4.0
"10,25",4.0
"10,28",4.0
"10,30",4.0
"10,43",4.0
"10,69",4.0
"10,71",4.0
"10,75",4.0
"11,15",8.0
"11,25",4.0
"11,30",4.0
"11,62",4.0
"12,75",4.0
"14,38",2.0
"14,39",2.0
"14,73",2.0
"14,84",2.0
"16,25",4.0
"16,56",4.0
"18,43",4.0
"18,55",4.0
"19,20",4.0
"19,25",4.0
"19,28",4.0
"19,30",4.0
"19,43",4.0
"19,58",4.0
"19,69",4.0
"19,71",4.0
"19,75",4.0
"19,88",4.0
"2,10",4.0
"2,19",4.0
"2,20",4.0
"2,25",4.0
"2,28",4.0
"2,30",4.0
"2,43",4.0
"2,44",4.0
"2,54",4.0
"2,58",4.0
"2,60",4.0
"2,69",4.0
"2,71",4.0
"2,75",4.0
"2,88",4.0
"20,28",4.0
"20,30",4.0
"20,43",4.0
"20,58",4.0
"20,69",4.0
"20,71",4.0
"20,75",4.0
"25,30",4.0
"25,43",4.0
"25,71",4.0
"25,75",4.0
"26,39",2.0
"26,73",2.0
"26,74",2.0
"26,84",2.0
"28,30",4.0
"28,43",4.0
"28,58",4.0
"28,69",4.0
"28,71",4.0
"28,75",4.0
"28,88",4.0
"30,43",4.0
"30,58",4.0
"30,60",4.0
"30,66",4.0
"30,69",4.0
"30,71",4.0
"30,75",4.0
"30,88",4.0
"31,38",2.0
"31,39",2.0
"31,63",2.0
"38,39",2.0
"38,63",2.0
"39,63",2.0
"39,74",2.0
"39,84",2.0
"4,62",4.0
"43,58",4.0
"43,69",4.0
"43,75",4.0
"44,54",4.0
"44,55",4.0
"44,56",4.0
"44,58",4.0
"44,60",4.0
"44,69",4.0
"54,55",4.0
"54,56",4.0
"54,58",4.0
"54,60",4.0
"56,60",4.0
"58,60",4.0
"58,66",4.0
"58,69",4.0
"58,71",4.0
"58,75",4.0
"58,88",4.0
"60,69",4.0
"66,69",4.0
"69,71",4.0
"69,75",4.0
"69,88",4.0
"71,75",4.0
"71,88",4.0
"73,74",2.0
"74,84",2.0
"75,88",4.0
"10,12",4.0
"10,19",4.0
"10,20",4.0
"10,28",4.0
"10,29",4.0
"10,42",4.0
"10,43",4.0
"10,55",4.0
"10,62",4.0
"10,66",4.0
"10,69",4.0
"10,75",4.0
"10,79",4.0
"10,82",4.0
"10,88",4.0
"12,30",4.0
"12,42",4.0
"12,43",4.0
"12,58",4.0
"12,62",4.0
"12,75",4.0
"12,82",4.0
"12,88",4.0
"14,39",2.0
"18,55",4.0
"18,58",4.0
"19,20",4.0
"19,25",4.0
"19,28",4.0
"19,29",4.0
"19,30",4.0
"19,40",4.0
"19,43",4.0
"19,56",4.0
"19,60",4.0
"19,66",4.0
"19,69",4.0
"19,79",4.0
"2,12",4.0
"2,27",4.0
"2,29",4.0
"2,30",4.0
"2,42",4.0
"2,43",4.0
"2,55",4.0
"2,62",4.0
"2,66",4.0
"2,69",4.0
"2,79",4.0
"2,82",4.0
"2,88",4.0
"20,28",4.0
"20,30",4.0
"20,43",4.0
"20,75",4.0
"25,29",4.0
"25,43",4.0
"25,56",4.0
"25,60",4.0
"25,66",4.0
"25,69",4.0
"25,79",4.0
"26,63",2.0
"26,73",2.0
"27,29",4.0
"27,42",4.0
"27,55",4.0
"27,56",4.0
"27,62",4.0
"27,66",4.0
"27,88",4.0
"28,30",4.0
"28,43",4.0
"28,75",4.0
"28,82",4.0
"29,40",4.0
"29,42",4.0
"29,43",4.0
"29,55",4.0
"29,56",4.0
"29,60",4.0
"29,62",4.0
"29,66",4.0
"29,69",4.0
"29,79",4.0
"29,82",4.0
"30,43",4.0
"30,69",4.0
"30,75",4.0
"30,88",4.0
"31,33",2.0
"31,36",2.0
"31,38",2.0
"31,39",2.0
"31,63",2.0
"31,73",2.0
"31,78",2.0
"31,84",2.0
"32,60",16.0
"33,36",2.0
"33,38",2.0
"33,39",2.0
"33,41",2.0
"33,63",2.0
"33,73",2.0
"33,78",2.0
"36,38",2.0
"36,39",2.0
"36,41",2.0
"36,63",2.0
"36,73",2.0
"36,78",2.0
"38,39",2.0
"38,41",2.0
"38,63",2.0
"38,73",2.0
"38,78",2.0
"39,63",2.0
"39,73",2.0
"39,78",2.0
"39,84",2.0
"4,11",4.0
"40,54",4.0
"40,56",4.0
"40,60",4.0
"40,66",4.0
"40,69",4.0
"40,82",4.0
"41,63",2.0
"41,78",2.0
"42,43",20.0
"42,44",4.0
"42,55",4.0
"42,62",4.0
"42,66",4.0
"42,69",4.0
"42,79",4.0
"42,82",4.0
"42,88",4.0
"43,55",4.0
"43,56",4.0
"43,60",4.0
"43,62",4.0
"43,66",4.0
"43,69",4.0
"43,79",4.0
"43,82",4.0
"43,88",4.0
"44,55",4.0
"44,82",4.0
"5,19",4.0
"5,25",4.0
"5,29",4.0
"5,30",4.0
"5,40",4.0
"5,43",4.0
"5,56",4.0
"5,60",4.0
"5,66",4.0
"5,69",4.0
"5,79",4.0
"5,82",4.0
"55,58",4.0
"55,62",4.0
"55,66",4.0
"55,69",4.0
"55,82",4.0
"55,88",4.0
"56,60",4.0
"56,66",4.0
"56,69",4.0
"60,66",4.0
"60,69",4.0
"60,82",4.0
"62,66",4.0
"62,69",4.0
"62,79",4.0
"62,82",4.0
"63,73",2.0
"63,78",2.0
"63,84",2.0
"66,69",4.0
"66,79",4.0
"66,82",4.0
"66,88",4.0
"69,79",4.0
"69,82",4.0
"7,19",4.0
"7,25",4.0
"7,29",4.0
"7,40",4.0
"7,43",4.0
"7,56",4.0
"7,60",4.0
"7,66",4.0
"7,69",4.0
"73,78",2.0
"79,82",4.0
"79,88",4.0
"82,88",4.0
"10,11",4.0
"10,12",4.0
"10,15",4.0
"10,17",4.0
"10,18",4.0
"10,19",4.0
"10,25",4.0
"10,29",4.0
"10,40",4.0
"10,42",4.0
"10,43",4.0
"10,54",4.0
"10,55",4.0
"10,56",4.0
"10,58",4.0
"10,60",4.0
"10,62",4.0
"10,66",4.0
"10,69",4.0
"10,82",4.0
"10,88",4.0
"11,12",4.0
"11,15",4.0
"11,16",4.0
"11,17",4.0
"11,18",4.0
"11,19",4.0
"11,25",4.0
"11,27",4.0
"11,29",4.0
"11,30",4.0
"11,40",4.0
"11,42",4.0
"11,43",4.0
"11,44",4.0
"11,54",4.0
"11,55",4.0
"11,56",4.0
"11,58",4.0
"11,60",4.0
"11,62",4.0
"11,66",4.0
"11,69",4.0
"11,79",4.0
"11,82",4.0
"11,88",4.0
"12,15",4.0
"12,18",4.0
"12,19",4.0
"12,25",4.0
"12,29",4.0
"12,42",4.0
"12,43",4.0
"12,54",4.0
"12,55",4.0
"12,56",4.0
"12,58",4.0
"12,60",4.0
"12,62",4.0
"12,75",4.0
"12,82",4.0
"12,88",4.0
"14,25",2.0
"14,26",2.0
"14,31",2.0
"14,33",2.0
"14,36",2.0
"14,38",2.0
"14,39",2.0
"14,41",2.0
"14,52",2.0
"14,63",2.0
"14,64",2.0
"14,73",2.0
"14,78",2.0
"14,84",2.0
"15,16",4.0
"15,17",20.0
"15,18",4.0
"15,19",4.0
"15,25",4.0
"15,27",4.0
"15,29",4.0
"15,40",4.0
"15,42",4.0
"15,43",4.0
"15,54",4.0
"15,55",4.0
"15,56",4.0
"15,58",4.0
"15,60",4.0
"15,62",4.0
"15,66",4.0
"15,69",4.0
"15,79",4.0
"15,82",4.0
"15,88",4.0
"16,18",4.0
"16,25",4.0
"16,29",4.0
"16,42",4.0
"16,43",4.0
"16,44",20.0
"16,54",4.0
"16,55",4.0
"16,58",4.0
"16,60",4.0
"16,62",4.0
"16,66",4.0
"16,69",4.0
"17,18",4.0
"17,19",4.0
"17,25",4.0
"17,29",4.0
"17,42",4.0
"17,43",4.0
"17,54",4.0
"17,55",4.0
"17,56",4.0
"17,58",4.0
"17,60",4.0
"17,62",4.0
"17,66",4.0
"17,69",4.0
"17,79",4.0
"17,88",4.0
"18,19",4.0
"18,25",4.0
"18,27",4.0
"18,29",4.0
"18,40",4.0
"18,42",4.0
"18,43",4.0
"18,54",4.0
"18,55",4.0
"18,56",4.0
"18,58",4.0
"18,60",4.0
"18,62",4.0
"18,66",4.0
"18,69",4.0
"18,75",4.0
"18,79",4.0
"18,82",4.0
"18,88",4.0
"19,25",4.0
"19,27",4.0
"19,28",4.0
"19,29",4.0
"19,30",4.0
"19,40",4.0
"19,42",4.0
"19,43",4.0
"19,44",4.0
"19,54",4.0
"19,55",4.0
"19,56",4.0
"19,58",4.0
"19,60",4.0
"19,62",4.0
"19,66",4.0
"19,69",4.0
"19,79",4.0
"19,82",4.0
"19,88",4.0
"2,10",4.0
"2,11",4.0
"2,12",4.0
"2,18",4.0
"2,19",4.0
"2,25",4.0
"2,27",4.0
"2,29",4.0
"2,40",4.0
"2,42",4.0
"2,43",4.0
"2,44",4.0
"2,5",4.0
"2,54",4.0
"2,55",4.0
"2,56",4.0
"2,58",4.0
"2,60",4.0
"2,62",4.0
"2,66",4.0
"2,69",4.0
"2,7",4.0
"2,79",4.0
"2,82",4.0
"2,88",4.0
"20,30",4.0
"25,27",4.0
"25,29",4.0
"25,30",4.0
"25,36",2.0
"25,40",4.0
"25,42",4.0
"25,43",4.0
"25,44",4.0
"25,54",4.0
"25,55",4.0
"25,56",4.0
"25,58",4.0
"25,60",4.0
"25,62",4.0
"25,63",2.0
"25,66",4.0
"25,69",4.0
"25,75",4.0
"25,79",4.0
"25,82",4.0
"25,88",4.0
"26,31",2.0
"26,36",2.0
"26,38",2.0
"26,39",2.0
"26,41",2.0
"26,52",2.0
"26,63",2.0
"26,64",2.0
"26,73",2.0
"26,78",2.0
"26,84",2.0
"27,29",4.0
"27,40",4.0
"27,42",4.0
"27,43",4.0
"27,54",4.0
"27,55",4.0
"27,56",4.0
"27,58",4.0
"27,62",4.0
"27,69",4.0
"27,82",4.0
"27,88",4.0
"28,30",4.0
"28,75",4.0
"29,40",4.0
"29,42",4.0
"29,43",4.0
"29,44",4.0
"29,54",4.0
"29,55",4.0
"29,56",4.0
"29,58",4.0
"29,60",4.0
"29,62",4.0
"29,66",4.0
"29,69",4.0
"29,79",4.0
"29,82",4.0
"29,88",4.0
"30,40",4.0
"30,56",4.0
"30,58",4.0
"30,60",4.0
"30,82",4.0
"31,33",2.0
"31,36",2.0
"31,38",2.0
"31,39",2.0
"31,49",2.0
"31,52",2.0
"31,63",2.0
"31,64",2.0
"31,73",2.0
"31,78",2.0
"31,84",2.0
"33,36",2.0
"33,38",2.0
"33,39",2.0
"33,41",2.0
"33,52",2.0
"33,63",2.0
"33,64",2.0
"33,78",2.0
"33,84",2.0
"36,38",2.0
"36,39",2.0
"36,41",2.0
"36,52",2.0
"36,63",2.0
"36,64",2.0
"36,73",2.0
"36,78",2.0
"36,84",2.0
"38,39",2.0
"38,52",2.0
"38,63",2.0
"38,64",2.0
"38,78",2.0
"38,84",2.0
"39,41",2.0
"39,52",2.0
"39,63",2.0
"39,64",2.0
"39,73",2.0
"39,78",2.0
"39,84",2.0
"4,10",20.0
"4,11",4.0
"4,12",4.0
"4,15",4.0
"4,17",4.0
"4,18",4.0
"4,19",4.0
"4,25",4.0
"4,27",4.0
"4,29",4.0
"4,32",16.0
"4,40",4.0
"4,42",4.0
"4,43",4.0
"4,5",4.0
"4,54",4.0
"4,55",4.0
"4,56",4.0
"4,58",4.0
"4,6",4.0
"4,60",4.0
"4,62",4.0
"4,66",4.0
"4,69",4.0
"4,7",4.0
"4,75",4.0
"4,79",4.0
"4,82",4.0
"4,88",4.0
"40,42",4.0
"40,43",4.0
"40,44",4.0
"40,54",4.0
"40,55",4.0
"40,56",4.0
"40,58",4.0
"40,60",4.0
"40,62",4.0
"40,66",4.0
"40,69",4.0
"40,79",4.0
"40,82",4.0
"40,88",4.0
"41,64",2.0
"41,73",2.0
"41,78",2.0
"42,43",4.0
"42,44",4.0
"42,54",4.0
"42,55",4.0
"42,56",4.0
"42,58",4.0
"42,60",4.0
"42,62",4.0
"42,66",4.0
"42,69",4.0
"42,79",4.0
"42,82",4.0
"42,88",4.0
"43,44",4.0
"43,54",4.0
"43,55",4.0
"43,56",4.0
"43,58",4.0
"43,60",4.0
"43,62",4.0
"43,66",4.0
"43,69",4.0
"43,75",4.0
"43,79",4.0
"43,82",20.0
"43,88",4.0
"44,55",4.0
"44,58",4.0
"44,60",4.0
"44,62",4.0
"44,69",4.0
"44,75",4.0
"44,79",4.0
"44,88",4.0
"5,10",4.0
"5,11",4.0
"5,12",4.0
"5,16",4.0
"5,18",4.0
"5,19",4.0
"5,25",4.0
"5,27",4.0
"5,29",4.0
"5,40",4.0
"5,42",4.0
"5,43",4.0
"5,44",4.0
"5,54",4.0
"5,55",4.0
"5,56",4.0
"5,58",4.0
"5,6",4.0
"5,60",4.0
"5,62",4.0
"5,66",4.0
"5,69",4.0
"5,7",4.0
"5,79",4.0
"5,82",4.0
"5,88",4.0
"52,63",2.0
"52,64",2.0
"52,73",2.0
"52,78",2.0
"52,84",2.0
"54,55",4.0
"54,56",4.0
"54,58",4.0
"54,60",4.0
"54,62",4.0
"54,66",4.0
"54,69",4.0
"54,75",4.0
"54,79",4.0
"54,82",4.0
"54,88",4.0
"55,56",4.0
"55,58",4.0
"55,60",4.0
"55,62",4.0
"55,66",20.0
"55,69",4.0
"55,82",4.0
"55,88",4.0
"56,58",4.0
"56,60",4.0
"56,62",4.0
"56,66",20.0
"56,69",4.0
"56,79",4.0
"56,82",4.0
"56,88",4.0
"58,60",4.0
"58,62",4.0
"58,66",4.0
"58,69",4.0
"58,79",4.0
"58,82",4.0
"58,88",4.0
"6,10",4.0
"6,11",4.0
"6,15",4.0
"6,16",4.0
"6,18",4.0
"6,19",4.0
"6,25",4.0
"6,29",4.0
"6,42",4.0
"6,43",4.0
"6,54",4.0
"6,55",4.0
"6,56",4.0
"6,58",4.0
"6,60",4.0
"6,62",4.0
"6,66",4.0
"6,69",4.0
"6,7",4.0
"6,82",4.0
"6,88",4.0
"60,62",4.0
"60,66",4.0
"60,69",4.0
"60,75",4.0
"60,79",4.0
"60,82",4.0
"60,88",4.0
"62,66",4.0
"62,69",4.0
"62,79",4.0
"62,82",4.0
"62,88",4.0
"63,64",2.0
"63,73",2.0
"63,78",2.0
"63,84",2.0
"64,73",2.0
"64,78",2.0
"64,84",2.0
"66,69",4.0
"66,79",4.0
"66,82",4.0
"66,88",4.0
"69,75",4.0
"69,79",4.0
"69,82",4.0
"69,88",4.0
"7,10",4.0
"7,11",4.0
"7,12",4.0
"7,15",4.0
"7,16",4.0
"7,17",4.0
"7,18",4.0
"7,19",4.0
"7,25",4.0
"7,27",4.0
"7,29",4.0
"7,40",4.0
"7,42",4.0
"7,43",4.0
"7,44",4.0
"7,54",4.0
"7,55",4.0
"7,56",4.0
"7,58",4.0
"7,60",4.0
"7,62",4.0
"7,66",4.0
"7,69",4.0
"7,75",4.0
"7,79",4.0
"7,82",4.0
"7,88",4.0
"73,78",2.0
"73,84",2.0
"75,82",4.0
"78,84",2.0
"79,82",4.0
"79,88",4.0
"82,88",4.0
"10,11",4.0
"10,15",4.0
"10,16",4.0
"10,17",4.0
"10,18",4.0
"10,19",4.0
"10,25",4.0
"10,27",4.0
"10,28",4.0
"10,29",4.0
"10,30",4.0
"10,42",20.0
"10,43",4.0
"10,44",4.0
"10,45",4.0
"10,54",4.0
"10,55",4.0
"10,56",4.0
"10,58",4.0
"10,60",20.0
"10,62",4.0
"10,66",4.0
"10,69",4.0
"10,75",4.0
"10,79",4.0
"10,82",4.0
"11,15",4.0
"11,16",4.0
"11,17",4.0
"11,18",4.0
"11,19",4.0
"11,25",4.0
"11,27",4.0
"11,29",4.0
"11,40",4.0
"11,42",4.0
"11,43",4.0
"11,44",4.0
"11,45",4.0
"11,54",4.0
"11,55",4.0
"11,56",4.0
"11,58",4.0
"11,60",4.0
"11,62",4.0
"11,66",4.0
"11,69",4.0
"11,75",4.0
"11,79",4.0
"11,82",4.0
"11,88",4.0
"12,17",4.0
"12,18",4.0
"12,25",4.0
"12,28",4.0
"12,29",4.0
"12,43",4.0
"12,54",4.0
"12,56",4.0
"12,60",16.0
"12,62",4.0
"12,69",4.0
"12,75",4.0
"12,82",4.0
"12,88",4.0
"14,26",2.0
"14,31",2.0
"14,33",2.0
"14,38",2.0
"14,39",2.0
"14,41",2.0
"14,63",2.0
"14,64",2.0
"14,73",2.0
"14,78",2.0
"14,84",2.0
"15,16",4.0
"15,17",4.0
"15,18",4.0
"15,19",4.0
"15,25",4.0
"15,27",4.0
"15,29",4.0
"15,40",4.0
"15,42",4.0
"15,43",4.0
"15,44",20.0
"15,45",4.0
"15,54",4.0
"15,55",4.0
"15,56",4.0
"15,58",4.0
"15,60",4.0
"15,62",4.0
"15,66",4.0
"15,69",4.0
"15,79",4.0
"15,82",4.0
"15,88",4.0
"16,17",4.0
"16,18",4.0
"16,19",4.0
"16,27",4.0
"16,42",4.0
"16,43",4.0
"16,44",16.0
"16,45",4.0
"16,54",4.0
"16,55",4.0
"16,56",4.0
"16,58",4.0
"16,60",4.0
"16,62",4.0
"16,66",4.0
"16,79",4.0
"16,82",4.0
"16,88",4.0
"17,18",4.0
"17,19",4.0
"17,25",4.0
"17,27",4.0
"17,28",4.0
"17,29",4.0
"17,30",4.0
"17,40",4.0
"17,42",4.0
"17,43",4.0
"17,44",4.0
"17,45",4.0
"17,54",4.0
"17,55",4.0
"17,56",4.0
"17,58",4.0
"17,60",4.0
"17,62",4.0
"17,66",4.0
"17,69",4.0
"17,79",4.0
"17,82",4.0
"17,88",4.0
"18,19",4.0
"18,25",4.0
"18,27",4.0
"18,28",4.0
"18,29",4.0
"18,30",4.0
"18,40",4.0
"18,42",4.0
"18,43",4.0
"18,44",4.0
"18,45",4.0
"18,54",4.0
"18,55",4.0
"18,56",4.0
"18,58",4.0
"18,60",4.0
"18,62",4.0
"18,66",4.0
"18,69",4.0
"18,75",4.0
"18,79",4.0
"18,82",4.0
"18,88",4.0
"19,25",4.0
"19,27",4.0
"19,28",4.0
"19,29",4.0
"19,40",4.0
"19,42",4.0
"19,43",4.0
"19,44",4.0
"19,45",4.0
"19,54",4.0
"19,55",4.0
"19,56",4.0
"19,58",4.0
"19,60",4.0
"19,62",4.0
"19,66",4.0
"19,69",4.0
"19,75",4.0
